"academic_group_id","session_number","exam_number","teacher_id","subject_id","success_count","all_count"
"142881","3","3","53567","9827","1","19"
"142881","3","4","564512","1876","10","19"
"142881","4","1","603680","3090","8","19"
"142881","4","2","1639968","657","9","19"
"142881","4","3","1279776","7762","8","19"
"142881","4","4","248864","6697","8","19"
"142881","5","1","1344800","2223","11","19"
"142881","5","2","561696","2686","10","19"
"142881","5","3","561696","8823","9","19"
"142881","6","1","561696","8738","5","19"
"142881","6","2","183840","7503","10","19"
